,created_at,favorite_count,full_text,location,quote_count,reply_count,retweet_count,username,text_clean,text_casefoldingText,text_slangwords,text_tokenizingText,text_stopword,text_akhir,polarity_score,polarity
298,2025-02-26 08:27:01+00:00,0,@BosPurwa Dgn begini Indonesia akan stunting orang pintar yg baik pak @prabowo belum lagi #KaburAjaDulu,,0,0,0,Xura2505,Dgn begini Indonesia akan stunting orang pintar yg baik pak  belum lagi,dgn begini indonesia akan stunting orang pintar yg baik pak  belum lagi,dengan begini indonesia akan stunting orang pintar yang baik pak belum lagi,"['dengan', 'begini', 'indonesia', 'akan', 'stunting', 'orang', 'pintar', 'yang', 'baik', 'pak', 'belum', 'lagi']","['indonesia', 'stunting', 'orang', 'pintar']",indonesia stunting orang pintar,0,positive
299,2025-02-26 08:25:52+00:00,0,#KaburAjaDulu jika kamu diajak memakai Narkoba sebelum menyesal di masa depan. Gimana cara kaburnya? 1. Tetap tenang 2. Tatap wajah temanmu 3. Sebut namanya lalu ucapkan aku tidak mau 4. Terus pergi deh tinggalkan teman mu Setuju?? https://t.co/zEOmUZLTJH,"Sabang, Aceh",0,0,0,BangVikal,jika kamu diajak memakai Narkoba sebelum menyesal di masa depan Gimana cara kaburnya  Tetap tenang  Tatap wajah temanmu  Sebut namanya lalu ucapkan aku tidak mau  Terus pergi deh tinggalkan teman mu Setuju,jika kamu diajak memakai narkoba sebelum menyesal di masa depan gimana cara kaburnya  tetap tenang  tatap wajah temanmu  sebut namanya lalu ucapkan aku tidak mau  terus pergi deh tinggalkan teman mu setuju,"jika kamu diajak memakai narkotika, psikotropika, dan obat terlarang sebelum menyesal di masa depan bagaimana cara kaburnya tetap tenang tatap wajah temanmu sebut namanya lalu ucapkan aku tidak mau terus pergi deh tinggalkan teman mu setuju","['jika', 'kamu', 'diajak', 'memakai', 'narkotika', ',', 'psikotropika', ',', 'dan', 'obat', 'terlarang', 'sebelum', 'menyesal', 'di', 'masa', 'depan', 'bagaimana', 'cara', 'kaburnya', 'tetap', 'tenang', 'tatap', 'wajah', 'temanmu', 'sebut', 'namanya', 'lalu', 'ucapkan', 'aku', 'tidak', 'mau', 'terus', 'pergi', 'deh', 'tinggalkan', 'teman', 'mu', 'setuju']","['diajak', 'memakai', 'narkotika', ',', 'psikotropika', ',', 'obat', 'terlarang', 'menyesal', 'kaburnya', 'tenang', 'tatap', 'wajah', 'temanmu', 'namanya', 'ucapkan', 'pergi', 'deh', 'tinggalkan', 'teman', 'mu', 'setuju']","diajak memakai narkotika , psikotropika , obat terlarang menyesal kaburnya tenang tatap wajah temanmu namanya ucapkan pergi deh tinggalkan teman mu setuju",-8,negative
300,2025-02-26 08:24:18+00:00,0,pengen jadi tkw tapi kaya carmen #KaburAjaDulu,she/her. ,0,0,0,Jjhyn9,pengen jadi tkw tapi kaya carmen,pengen jadi tkw tapi kaya carmen,pengen jadi tkw tapi kaya carmen,"['pengen', 'jadi', 'tkw', 'tapi', 'kaya', 'carmen']","['pengen', 'tkw', 'kaya', 'carmen']",pengen tkw kaya carmen,1,positive
301,2025-02-26 08:23:45+00:00,0,Kayaknya emang cocok #kaburajadulu dari Indonesia https://t.co/qUjIktRfUd,"Salatiga, Indonesia",0,0,0,Iwanadityaa_,Kayaknya emang cocok  dari Indonesia,kayaknya emang cocok  dari indonesia,kayaknya emang cocok dari indonesia,"['kayaknya', 'emang', 'cocok', 'dari', 'indonesia']","['kayaknya', 'emang', 'cocok', 'indonesia']",kayaknya emang cocok indonesia,-2,negative
302,2025-02-26 08:22:47+00:00,0,@IndoWorkAbroad info prospek #KaburAjaDulu di bidang software QA dongs.,Indonesia,0,0,0,azriani,info prospek  di bidang software QA dongs,info prospek  di bidang software qa dongs,informasi prospek di bidang software qa dong,"['informasi', 'prospek', 'di', 'bidang', 'software', 'qa', 'dong']","['informasi', 'prospek', 'bidang', 'software', 'qa']",informasi prospek bidang software qa,2,positive
303,2025-02-26 08:14:54+00:00,2,@OscarDarmawan Kagak ada salah yg kmrin #KaburAjaDulu ke luar negri,,0,0,0,dimasdarso,Kagak ada salah yg kmrin  ke luar negri,kagak ada salah yg kmrin  ke luar negri,tidak ada salah yang kmrin ke luar negri,"['tidak', 'ada', 'salah', 'yang', 'kmrin', 'ke', 'luar', 'negri']","['salah', 'kmrin', 'negri']",salah kmrin negri,-4,negative
304,2025-02-26 08:12:28+00:00,1,pertanda #KaburAjaDulu ke Singapura https://t.co/4FmEDxaXt1,,0,0,0,tometory,pertanda  ke Singapura,pertanda  ke singapura,pertanda ke singapura,"['pertanda', 'ke', 'singapura']","['pertanda', 'singapura']",pertanda singapura,4,positive
305,2025-02-26 08:12:16+00:00,0,Gaisss ini ada ulat di sayur makan siang gratis dongggg bnrn gratis se ulet nya woww #KaburAjaDulu https://t.co/zZNjLlKnRr,,0,0,0,matchaluv1403,Gaisss ini ada ulat di sayur makan siang gratis dongggg bnrn gratis se ulet nya woww,gaisss ini ada ulat di sayur makan siang gratis dongggg bnrn gratis se ulet nya woww,gaisss ini ada ulat di sayur makan siang gratis dongggg bnrn gratis se ulet nya woww,"['gaisss', 'ini', 'ada', 'ulat', 'di', 'sayur', 'makan', 'siang', 'gratis', 'dongggg', 'bnrn', 'gratis', 'se', 'ulet', 'nya', 'woww']","['gaisss', 'ulat', 'sayur', 'makan', 'siang', 'gratis', 'dongggg', 'bnrn', 'gratis', 'ulet', 'woww']",gaisss ulat sayur makan siang gratis dongggg bnrn gratis ulet woww,8,positive
306,2025-02-26 08:05:04+00:00,0,@kegblgnunfaedh Setuju sih klo gini #KaburAjaDulu ,"kumai,kotawaringin barat,kalim",0,0,0,mykai25,Setuju sih klo gini,setuju sih klo gini,setuju sih kalau gini,"['setuju', 'sih', 'kalau', 'gini']","['setuju', 'gini']",setuju gini,1,positive
307,2025-02-26 08:04:46+00:00,0,@kuyngnim Kalau skrg lagi trend #KaburAjaDulu kalau kita #CaperAjaDulu.,medpart? text our hansipkun :,0,1,0,Kiiiwties,Kalau skrg lagi trend  kalau kita,kalau skrg lagi trend  kalau kita,kalau skrg lagi trend kalau kita,"['kalau', 'skrg', 'lagi', 'trend', 'kalau', 'kita']","['skrg', 'trend']",skrg trend,0,positive
308,2025-02-26 08:04:18+00:00,0,murid gw kemarin di kelas nanya ttg hastag #KaburAjaDulu sama ngomongin ttg MBG yg ternyata ngga nyampe di mereka wkwk gw sedih mau jawab mana mapel pendidikan pancasila like how tf I'll explain it???,,0,0,0,cathold3r,murid gw kemarin di kelas nanya ttg hastag  sama ngomongin ttg MBG yg ternyata ngga nyampe di mereka wkwk gw sedih mau jawab mana mapel pendidikan pancasila like how tf Ill explain it,murid gw kemarin di kelas nanya ttg hastag  sama ngomongin ttg mbg yg ternyata ngga nyampe di mereka wkwk gw sedih mau jawab mana mapel pendidikan pancasila like how tf ill explain it,murid saya kemarin di kelas bertanya tentang hastag sama membicarakan tentang mbg yang ternyata tidak nyampe di mereka wkwk saya sedih mau jawab mana mapel pendidikan pancasila like how tf ill explain it,"['murid', 'saya', 'kemarin', 'di', 'kelas', 'bertanya', 'tentang', 'hastag', 'sama', 'membicarakan', 'tentang', 'mbg', 'yang', 'ternyata', 'tidak', 'nyampe', 'di', 'mereka', 'wkwk', 'saya', 'sedih', 'mau', 'jawab', 'mana', 'mapel', 'pendidikan', 'pancasila', 'like', 'how', 'tf', 'ill', 'explain', 'it']","['murid', 'kemarin', 'kelas', 'hastag', 'membicarakan', 'mbg', 'nyampe', 'wkwk', 'sedih', 'mapel', 'pendidikan', 'pancasila', 'like', 'tf', 'ill', 'explain']",murid kemarin kelas hastag membicarakan mbg nyampe wkwk sedih mapel pendidikan pancasila like tf ill explain,-4,negative
309,2025-02-26 08:01:49+00:00,1,@catsbutanything Makanya #kaburajadulu,Earth,0,0,0,bangjerrrr,Makanya,makanya,makanya,['makanya'],[],,0,positive
310,2025-02-26 07:59:24+00:00,0,@The_RedsIndo Sudah paling bener #KaburAjaDulu ,"kumai,kotawaringin barat,kalim",0,0,0,mykai25,RedsIndo Sudah paling bener,redsindo sudah paling bener,redsindo sudah paling benar,"['redsindo', 'sudah', 'paling', 'benar']",['redsindo'],redsindo,0,positive
311,2025-02-26 07:59:00+00:00,0,@JoshRafG mau #KaburAjaDulu cuman mulainya dari #Web3AjaDulu bisa ga kalau pengalaman baru 1 tahun 3 bulan di Bidang DATA ANALYTICS ama DATA SCIENTIST? habisnya mau nambahin pengalaman kerja malah susah banget cari kerjanya,,0,2,0,HendryLian,mau  cuman mulainya dari  bisa ga kalau pengalaman baru  tahun  bulan di Bidang DATA ANALYTICS ama DATA SCIENTIST habisnya mau nambahin pengalaman kerja malah susah banget cari kerjanya,mau  cuman mulainya dari  bisa ga kalau pengalaman baru  tahun  bulan di bidang data analytics ama data scientist habisnya mau nambahin pengalaman kerja malah susah banget cari kerjanya,mau cuman mulainya dari bisa ga kalau pengalaman baru tahun bulan di bidang data analytics sama data scientist habisnya mau nambahin pengalaman kerja bahkan susah banget cari kerjanya,"['mau', 'cuman', 'mulainya', 'dari', 'bisa', 'ga', 'kalau', 'pengalaman', 'baru', 'tahun', 'bulan', 'di', 'bidang', 'data', 'analytics', 'sama', 'data', 'scientist', 'habisnya', 'mau', 'nambahin', 'pengalaman', 'kerja', 'bahkan', 'susah', 'banget', 'cari', 'kerjanya']","['cuman', 'mulainya', 'pengalaman', 'bidang', 'data', 'analytics', 'data', 'scientist', 'habisnya', 'nambahin', 'pengalaman', 'kerja', 'susah', 'banget', 'cari', 'kerjanya']",cuman mulainya pengalaman bidang data analytics data scientist habisnya nambahin pengalaman kerja susah banget cari kerjanya,-5,negative
312,2025-02-26 07:56:43+00:00,2,Di villa aja sambil nunggu kerjaaan beres #KaburAjaDulu #Today #Trending https://t.co/c3DWTb6rqV,,0,2,0,tifanyrenata,Di villa aja sambil nunggu kerjaaan beres,di villa aja sambil nunggu kerjaaan beres,di villa saja sambil nunggu kerjaaan beres,"['di', 'villa', 'saja', 'sambil', 'nunggu', 'kerjaaan', 'beres']","['villa', 'nunggu', 'kerjaaan', 'beres']",villa nunggu kerjaaan beres,1,positive
313,2025-02-26 07:53:47+00:00,0,bisa langsung lulus aja ga sih? rezim udah kek gini jg ngapain ada skripsi tapi kalo skripsi berez gua bisa ikutan #KaburAjaDulu ‍↕️,Ritdha HS,0,0,0,ppsx3w,bisa langsung lulus aja ga sih rezim udah kek gini jg ngapain ada skripsi tapi kalo skripsi berez gua bisa ikutan,bisa langsung lulus aja ga sih rezim udah kek gini jg ngapain ada skripsi tapi kalo skripsi berez gua bisa ikutan,bisa langsung lulus saja ga sih rezim sudah seperti gini juga sedang apa ada skripsi tapi kalau skripsi berez saya bisa ikutan,"['bisa', 'langsung', 'lulus', 'saja', 'ga', 'sih', 'rezim', 'sudah', 'seperti', 'gini', 'juga', 'sedang', 'apa', 'ada', 'skripsi', 'tapi', 'kalau', 'skripsi', 'berez', 'saya', 'bisa', 'ikutan']","['langsung', 'lulus', 'rezim', 'gini', 'skripsi', 'skripsi', 'berez', 'ikutan']",langsung lulus rezim gini skripsi skripsi berez ikutan,9,positive
314,2025-02-26 07:53:37+00:00,0, Banyak Interview dengan Perusahaan Jepang! LPK Jakaruta Global Group punya banyak kerja sama dengan perusahaan Jepang. Program pelatihan berkualitas. Kesempatan interview lebih banyak. Dukungan penuh hingga keberangkatan. #lpkjepang #KerjaJepang #KaburAjaDulu https://t.co/bMeVLTGkSw,Japan,0,0,0,lpk_jggleo,Banyak Interview dengan Perusahaan Jepang LPK Jakaruta Global Group punya banyak kerja sama dengan perusahaan Jepang Program pelatihan berkualitas Kesempatan interview lebih banyak Dukungan penuh hingga keberangkatan,banyak interview dengan perusahaan jepang lpk jakaruta global group punya banyak kerja sama dengan perusahaan jepang program pelatihan berkualitas kesempatan interview lebih banyak dukungan penuh hingga keberangkatan,banyak interview dengan perusahaan jepang lpk jakaruta global group punya banyak kerja sama dengan perusahaan jepang program pelatihan berkualitas kesempatan interview lebih banyak dukungan penuh hingga keberangkatan,"['banyak', 'interview', 'dengan', 'perusahaan', 'jepang', 'lpk', 'jakaruta', 'global', 'group', 'punya', 'banyak', 'kerja', 'sama', 'dengan', 'perusahaan', 'jepang', 'program', 'pelatihan', 'berkualitas', 'kesempatan', 'interview', 'lebih', 'banyak', 'dukungan', 'penuh', 'hingga', 'keberangkatan']","['interview', 'perusahaan', 'jepang', 'lpk', 'jakaruta', 'global', 'group', 'kerja', 'perusahaan', 'jepang', 'program', 'pelatihan', 'berkualitas', 'kesempatan', 'interview', 'dukungan', 'penuh', 'keberangkatan']",interview perusahaan jepang lpk jakaruta global group kerja perusahaan jepang program pelatihan berkualitas kesempatan interview dukungan penuh keberangkatan,16,positive
315,2025-02-26 07:53:33+00:00,0,@rhainkaice YA ALLAH AAMIIN YA ALLAH #kaburajadulu,,0,0,0,noaristanocrime,YA ALLAH AAMIIN YA ALLAH,ya allah aamiin ya allah,iya allah aamiin iya allah,"['iya', 'allah', 'aamiin', 'iya', 'allah']","['allah', 'aamiin', 'allah']",allah aamiin allah,12,positive
316,2025-02-26 07:51:40+00:00,6,Pekerjaan aku yang sekarang adalah hasil #kaburajadulu dari mantan. Saking ga pengennya liat dia dan liat Bandung.,Unknown,0,1,0,real_fahmia,Pekerjaan aku yang sekarang adalah hasil  dari mantan Saking ga pengennya liat dia dan liat Bandung,pekerjaan aku yang sekarang adalah hasil  dari mantan saking ga pengennya liat dia dan liat bandung,pekerjaan aku yang sekarang adalah hasil dari mantan saking ga pengennya lihat dia dan lihat bandung,"['pekerjaan', 'aku', 'yang', 'sekarang', 'adalah', 'hasil', 'dari', 'mantan', 'saking', 'ga', 'pengennya', 'lihat', 'dia', 'dan', 'lihat', 'bandung']","['pekerjaan', 'hasil', 'mantan', 'saking', 'pengennya', 'lihat', 'lihat', 'bandung']",pekerjaan hasil mantan saking pengennya lihat lihat bandung,8,positive
317,2025-02-26 07:50:32+00:00,0,@neVerAl0nely NEGARA GAK BISA KASI RASA AMAN #KaburAjaDulu,Di TKP,0,0,0,ifank_kerta,NEGARA GAK BISA KASI RASA AMAN,negara gak bisa kasi rasa aman,negara gak bisa kasi rasa aman,"['negara', 'gak', 'bisa', 'kasi', 'rasa', 'aman']","['negara', 'kasi', 'aman']",negara kasi aman,-3,negative
318,2025-02-26 07:49:48+00:00,0,@tanyarlfes OANJING SPILL SCHOLARSHIP S2 LUAR NEGERI YANG GA PAKE EMBEL EMBEL MENGABDI BUAT BALIK #KaburAjaDulu,she/her,0,0,0,anLostAngels,OANJING SPILL SCHOLARSHIP S LUAR NEGERI YANG GA PAKE EMBEL EMBEL MENGABDI BUAT BALIK,oanjing spill scholarship s luar negeri yang ga pake embel embel mengabdi buat balik,oanjing spill scholarship s luar negeri yang ga pakai embel embel mengabdi buat balik,"['oanjing', 'spill', 'scholarship', 's', 'luar', 'negeri', 'yang', 'ga', 'pakai', 'embel', 'embel', 'mengabdi', 'buat', 'balik']","['oanjing', 'spill', 'scholarship', 'negeri', 'pakai', 'embel', 'embel', 'mengabdi']",oanjing spill scholarship negeri pakai embel embel mengabdi,-3,negative
319,2025-02-26 07:49:27+00:00,0,@tanyakanrl liat keadaan indon yg skrg aja gue udah mau stres bgt rasanya gaada keinginan untuk kejar karir di sini #KaburAjaDulu https://t.co/GFkRINgmLX,Kota Bekasi,0,0,0,purple00xxx,liat keadaan indon yg skrg aja gue udah mau stres bgt rasanya gaada keinginan untuk kejar karir di sini,liat keadaan indon yg skrg aja gue udah mau stres bgt rasanya gaada keinginan untuk kejar karir di sini,lihat keadaan indon yang skrg saja saya sudah mau stres banget rasanya tidak ada uang keinginan untuk kejar karir di sini,"['lihat', 'keadaan', 'indon', 'yang', 'skrg', 'saja', 'saya', 'sudah', 'mau', 'stres', 'banget', 'rasanya', 'tidak', 'ada', 'uang', 'keinginan', 'untuk', 'kejar', 'karir', 'di', 'sini']","['lihat', 'indon', 'skrg', 'stres', 'banget', 'uang', 'kejar', 'karir']",lihat indon skrg stres banget uang kejar karir,-3,negative
320,2025-02-26 07:46:45+00:00,0,@tempodotco di koreksi dgn #AdiliJokowi #IndonesiaGelap #KaburAjaDulu tapi masih ndableg ndabrus ndasmu,,0,0,0,Aa363738,di koreksi dgn    tapi masih ndableg ndabrus ndasmu,di koreksi dgn    tapi masih ndableg ndabrus ndasmu,di koreksi dengan tapi masih ndableg ndabrus ndasmu,"['di', 'koreksi', 'dengan', 'tapi', 'masih', 'ndableg', 'ndabrus', 'ndasmu']","['koreksi', 'ndableg', 'ndabrus', 'ndasmu']",koreksi ndableg ndabrus ndasmu,0,positive
321,2025-02-26 07:44:58+00:00,0,@Gleiamore Semoga cepat atau lambat bisa merealisasikan #KaburAjaDulu.,Under 20 DNI,0,1,0,eksilasi,Semoga cepat atau lambat bisa merealisasikan,semoga cepat atau lambat bisa merealisasikan,semoga cepat atau lambat bisa merealisasikan,"['semoga', 'cepat', 'atau', 'lambat', 'bisa', 'merealisasikan']","['semoga', 'cepat', 'lambat', 'merealisasikan']",semoga cepat lambat merealisasikan,1,positive
322,2025-02-26 07:42:46+00:00,0,Jadi tertarik untuk #kaburajadulu,Bali,0,0,0,sucitawati07,Jadi tertarik untuk,jadi tertarik untuk,jadi tertarik untuk,"['jadi', 'tertarik', 'untuk']",['tertarik'],tertarik,2,positive
323,2025-02-26 07:40:08+00:00,0,klo mau kabur kalian pilih negara apa? #kaburajadulu,Ho chi minh,0,1,0,brandonhao__,klo mau kabur kalian pilih negara apa,klo mau kabur kalian pilih negara apa,kalau mau kabur kalian pilih negara apa,"['kalau', 'mau', 'kabur', 'kalian', 'pilih', 'negara', 'apa']","['kabur', 'pilih', 'negara']",kabur pilih negara,-4,negative
324,2025-02-26 07:38:39+00:00,0,Mau beli pertalite harus pakai barcode dan panjang antrian. Mau beli pertamax muncul berita kasus pertalite yg di oplos ke pertamax. Bangkeeee!!! #IndonesiaGelap #KaburAjaDulu,Indonesia,0,0,0,FrenkyJCP,Mau beli pertalite harus pakai barcode dan panjang antrian Mau beli pertamax muncul berita kasus pertalite yg di oplos ke pertamax Bangkeeee,mau beli pertalite harus pakai barcode dan panjang antrian mau beli pertamax muncul berita kasus pertalite yg di oplos ke pertamax bangkeeee,mau beli pertalite harus pakai barcode dan panjang antrian mau beli pertamax muncul berita kasus pertalite yang di oplos ke pertamax bangkeeee,"['mau', 'beli', 'pertalite', 'harus', 'pakai', 'barcode', 'dan', 'panjang', 'antrian', 'mau', 'beli', 'pertamax', 'muncul', 'berita', 'kasus', 'pertalite', 'yang', 'di', 'oplos', 'ke', 'pertamax', 'bangkeeee']","['beli', 'pertalite', 'pakai', 'barcode', 'antrian', 'beli', 'pertamax', 'muncul', 'berita', 'pertalite', 'oplos', 'pertamax', 'bangkeeee']",beli pertalite pakai barcode antrian beli pertamax muncul berita pertalite oplos pertamax bangkeeee,-8,negative
325,2025-02-26 07:38:33+00:00,1,@kompascom Kan susah sendiri jadinya Udah BUMN monopoli kalau ga amanah? Pada kabur ke merk luar? #KaburAjaDulu,,0,0,0,MagnaSatria,Kan susah sendiri jadinya Udah BUMN monopoli kalau ga amanah Pada kabur ke merk luar,kan susah sendiri jadinya udah bumn monopoli kalau ga amanah pada kabur ke merk luar,kan susah sendiri jadinya sudah bumn monopoli kalau ga amanah pada kabur ke merk luar,"['kan', 'susah', 'sendiri', 'jadinya', 'sudah', 'bumn', 'monopoli', 'kalau', 'ga', 'amanah', 'pada', 'kabur', 'ke', 'merk', 'luar']","['susah', 'bumn', 'monopoli', 'amanah', 'kabur', 'merk']",susah bumn monopoli amanah kabur merk,3,positive
326,2025-02-26 07:36:40+00:00,24,Yaqut benar2 menerapkan #KaburAjaDulu https://t.co/jXTkUbU8Ry,"ÜT: -6.1389099,106.7214539",0,8,7,AirinDatangLagi,Yaqut benar menerapkan,yaqut benar menerapkan,yaqut benar menerapkan,"['yaqut', 'benar', 'menerapkan']","['yaqut', 'menerapkan']",yaqut menerapkan,0,positive
327,2025-02-26 07:31:45+00:00,0,Jujur masih terus menebak gesture Pak Pres yang teriak Hidup Jokowi . Kalo pun ini gimmick jelas ada resiko yang harus ditanggung. Ya kan? #IndonesiaGelap #KaburAjaDulu,,0,0,0,duo_fasya,Jujur masih terus menebak gesture Pak Pres yang teriak Hidup Jokowi  Kalo pun ini gimmick jelas ada resiko yang harus ditanggung Ya kan,jujur masih terus menebak gesture pak pres yang teriak hidup jokowi  kalo pun ini gimmick jelas ada resiko yang harus ditanggung ya kan,jujur masih terus menebak gesture pak pres yang teriak hidup jokowi kalau pun ini gimmick jelas ada resiko yang harus ditanggung iya kan,"['jujur', 'masih', 'terus', 'menebak', 'gesture', 'pak', 'pres', 'yang', 'teriak', 'hidup', 'jokowi', 'kalau', 'pun', 'ini', 'gimmick', 'jelas', 'ada', 'resiko', 'yang', 'harus', 'ditanggung', 'iya', 'kan']","['jujur', 'menebak', 'gesture', 'pres', 'teriak', 'hidup', 'jokowi', 'gimmick', 'resiko', 'ditanggung']",jujur menebak gesture pres teriak hidup jokowi gimmick resiko ditanggung,0,positive
328,2025-02-26 07:30:15+00:00,0,Government karma saatnya karya sukatani #KaburAjaDulu,"Sydney, New South Wales",0,0,0,kiminoseidei,Government karma saatnya karya sukatani,government karma saatnya karya sukatani,government karma saatnya karya sukatani,"['government', 'karma', 'saatnya', 'karya', 'sukatani']","['government', 'karma', 'karya', 'sukatani']",government karma karya sukatani,3,positive
329,2025-02-26 07:29:05+00:00,0, Gak usah jauh-jauh Pak Prabowo aja #KaburAjaDulu ke Jordania - @pandji,"Bandung, Jawa Barat, Indonesia",0,1,0,AdiraOktaroza,Gak usah jauhjauh Pak Prabowo aja  ke Jordania,gak usah jauhjauh pak prabowo aja  ke jordania,gak perlu jauhjauh pak prabowo saja ke jordania,"['gak', 'perlu', 'jauhjauh', 'pak', 'prabowo', 'saja', 'ke', 'jordania']","['jauhjauh', 'prabowo', 'jordania']",jauhjauh prabowo jordania,0,positive
330,2025-02-26 07:29:02+00:00,0,@ernestprakasa #KaburAjaDulu mmg harus kita lakukan‍↔️,"Serang, Indonesia",0,0,0,Greyyy99,mmg harus kita lakukan,mmg harus kita lakukan,mmg harus kita lakukan,"['mmg', 'harus', 'kita', 'lakukan']","['mmg', 'lakukan']",mmg lakukan,0,positive
331,2025-02-26 07:29:01+00:00,0,Selamat dan sukses kepada siswa-siswi LPK Yoshimura yang telah lulus berbagai Job di Jepang 🇯🇵 #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerterbaru #lokerjepang #fyp #viral #trend https://t.co/MAzaeMwVkY,"Kroya, Cilacap, Jawa Tengah",0,0,0,lpk_kroya,Selamat dan sukses kepada siswasiswi LPK Yoshimura yang telah lulus berbagai Job di Jepang,selamat dan sukses kepada siswasiswi lpk yoshimura yang telah lulus berbagai job di jepang,selamat dan sukses kepada siswasiswi lpk yoshimura yang telah lulus berbagai job di jepang,"['selamat', 'dan', 'sukses', 'kepada', 'siswasiswi', 'lpk', 'yoshimura', 'yang', 'telah', 'lulus', 'berbagai', 'job', 'di', 'jepang']","['selamat', 'sukses', 'siswasiswi', 'lpk', 'yoshimura', 'lulus', 'job', 'jepang']",selamat sukses siswasiswi lpk yoshimura lulus job jepang,13,positive
332,2025-02-26 07:28:49+00:00,1,Alias kontol bacot banget. Ga sekalian aja lo bilang yg buat musuhin yg ikut #KaburAjaDulu ke negara2 luar di Eropa Jepang Cina krn mereka buka hubungan diplomatik dgn Israel. Kalau bukan donatur ga usah ngatur ya memeque,"Jakarta Selatan, DKI Jakarta",0,1,0,Al3xa3rd,Alias kontol bacot banget Ga sekalian aja lo bilang yg buat musuhin yg ikut  ke negara luar di Eropa Jepang Cina krn mereka buka hubungan diplomatik dgn Israel Kalau bukan donatur ga usah ngatur ya memeque,alias kontol bacot banget ga sekalian aja lo bilang yg buat musuhin yg ikut  ke negara luar di eropa jepang cina krn mereka buka hubungan diplomatik dgn israel kalau bukan donatur ga usah ngatur ya memeque,alias kontol banyak bicara banget ga sekalian saja kamu bilang yang buat musuhin yang ikut ke negara luar di eropa jepang cina karena mereka buka hubungan diplomatik dengan israel kalau bukan donatur ga perlu ngatur iya memeque,"['alias', 'kontol', 'banyak', 'bicara', 'banget', 'ga', 'sekalian', 'saja', 'kamu', 'bilang', 'yang', 'buat', 'musuhin', 'yang', 'ikut', 'ke', 'negara', 'luar', 'di', 'eropa', 'jepang', 'cina', 'karena', 'mereka', 'buka', 'hubungan', 'diplomatik', 'dengan', 'israel', 'kalau', 'bukan', 'donatur', 'ga', 'perlu', 'ngatur', 'iya', 'memeque']","['alias', 'kontol', 'bicara', 'banget', 'bilang', 'musuhin', 'negara', 'eropa', 'jepang', 'cina', 'buka', 'hubungan', 'diplomatik', 'israel', 'donatur', 'ngatur', 'memeque']",alias kontol bicara banget bilang musuhin negara eropa jepang cina buka hubungan diplomatik israel donatur ngatur memeque,-1,negative
333,2025-02-26 07:28:41+00:00,0,Selamat dan sukses kepada siswa-siswi LPK Yoshimura yang telah lulus berbagai Job di Jepang 🇯🇵 #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerterbaru #lokerjepang #fyp #viral #trend https://t.co/PC92dva1sF,"Kroya, Cilacap, Jawa Tengah",0,0,0,lpk_kroya,Selamat dan sukses kepada siswasiswi LPK Yoshimura yang telah lulus berbagai Job di Jepang,selamat dan sukses kepada siswasiswi lpk yoshimura yang telah lulus berbagai job di jepang,selamat dan sukses kepada siswasiswi lpk yoshimura yang telah lulus berbagai job di jepang,"['selamat', 'dan', 'sukses', 'kepada', 'siswasiswi', 'lpk', 'yoshimura', 'yang', 'telah', 'lulus', 'berbagai', 'job', 'di', 'jepang']","['selamat', 'sukses', 'siswasiswi', 'lpk', 'yoshimura', 'lulus', 'job', 'jepang']",selamat sukses siswasiswi lpk yoshimura lulus job jepang,13,positive
334,2025-02-26 07:24:00+00:00,0,alias aku udah cape banget tiap hari baca berita negara yang lebih mending dibubarin daripada berdiri . Gausah gausah jadi negara adidaya Tuhan. Muluk-muluk itu mah kami sadar diri. Jadi negara makmur aja Ya Tuhan setidaknya yang gak bikin kami pengin #KaburAjaDulu,,0,0,0,eclipseinsummer,alias aku udah cape banget tiap hari baca berita negara yang lebih mending dibubarin daripada berdiri  Gausah gausah jadi negara adidaya Tuhan Mulukmuluk itu mah kami sadar diri Jadi negara makmur aja Ya Tuhan setidaknya yang gak bikin kami pengin,alias aku udah cape banget tiap hari baca berita negara yang lebih mending dibubarin daripada berdiri  gausah gausah jadi negara adidaya tuhan mulukmuluk itu mah kami sadar diri jadi negara makmur aja ya tuhan setidaknya yang gak bikin kami pengin,alias aku sudah capek banget tiap hari baca berita negara yang lebih lebih baik dibubarin daripada berdiri gausah gausah jadi negara adidaya tuhan mulukmuluk itu mah kami sadar diri jadi negara makmur saja iya tuhan setidaknya yang gak bikin kami pengin,"['alias', 'aku', 'sudah', 'capek', 'banget', 'tiap', 'hari', 'baca', 'berita', 'negara', 'yang', 'lebih', 'lebih', 'baik', 'dibubarin', 'daripada', 'berdiri', 'gausah', 'gausah', 'jadi', 'negara', 'adidaya', 'tuhan', 'mulukmuluk', 'itu', 'mah', 'kami', 'sadar', 'diri', 'jadi', 'negara', 'makmur', 'saja', 'iya', 'tuhan', 'setidaknya', 'yang', 'gak', 'bikin', 'kami', 'pengin']","['alias', 'capek', 'banget', 'baca', 'berita', 'negara', 'dibubarin', 'berdiri', 'gausah', 'gausah', 'negara', 'adidaya', 'tuhan', 'mulukmuluk', 'mah', 'sadar', 'negara', 'makmur', 'tuhan', 'bikin', 'pengin']",alias capek banget baca berita negara dibubarin berdiri gausah gausah negara adidaya tuhan mulukmuluk mah sadar negara makmur tuhan bikin pengin,2,positive
